gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Wdr31		1.0				1.0	1.0
Fbxo36							
Tnfaip8	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Bahcc1							
Larp7	1.0						
Tef							
Sp1							
Slc25a37	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dbf4	0.0		0.0	0.0	0.0		
Arl6ip6	1.0	0.0		0.0	0.0		
Dnajb9							
Fancm							
Nrxn2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Armt1							
Clvs2	0.0	1.0	1.0	1.0	1.0	1.0	
Zfp248							
Eva1a	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Trap1							
Csnk1g3	0.0						
Kat2a							
Hsf2							
Nenf	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Gm42893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm12355	0.0		0.0		0.0	0.0	0.0
Myt1	0.0	0.0	0.0	0.0	0.0		0.0
Ctdspl							
Psd2		1.0	1.0	1.0	1.0	1.0	1.0
Nrn1	0.0			0.0	0.0		
Gab1							
Cep70							
Ranbp17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp597							
Mamld1	0.0	0.0				0.0	0.0
Larp6	0.0		1.0	1.0	0.0		
Doc2a	0.0		1.0	1.0			
Mfap3l	0.0	0.0	0.0		0.0	0.0	0.0
Usp54							
Bcl6	0.0	0.0	1.0	1.0		0.0	1.0
Med27	0.0	0.0			0.0		
Prkx							
Gnb4		1.0	1.0	1.0	1.0	1.0	
Twf1	1.0			1.0			
Skil							
Cep170b							
Srd5a1							
Ralb							
Rnf150	0.0	0.0	0.0				1.0
Atp11c							
Wasf2							
Sgcb							
Gca	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gins2		0.0	0.0	0.0	0.0	0.0	0.0
Tor1aip1							
2210016F16Rik							
Parp9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gabrg3	0.0	0.0		0.0	0.0		0.0
Ctif							
Ccdc167							
H2_D1							
Ccdc28b	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Atp6v1b2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Plekhf2	1.0	0.0	0.0	0.0	0.0	0.0	
Grp	0.0		1.0		1.0	0.0	
Pgp	1.0		1.0	1.0	1.0	1.0	1.0
Il10rb		0.0	0.0	0.0	0.0	0.0	0.0
Plpp1							
Gm14698	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Grasp							
Gpr161							
Rhobtb3							
Dopey2	0.0				0.0		
Rhbdd2							
Gstm7							
Pcmtd1		1.0	1.0	1.0	1.0	1.0	1.0
Pcsk1n	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zmiz1	1.0	1.0			1.0	1.0	
Ramp1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Reep2		1.0	1.0	1.0		1.0	1.0
Tmem184c	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zfp113							
Nmt2		1.0	1.0	1.0	1.0	1.0	1.0
Col15a1	0.0		1.0	1.0			
Tmem132a	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Tmem39a							
Plbd2							
Fgf10	0.0	0.0		0.0		1.0	
Klf15	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp472							
Fbxw5	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ogfrl1							
Polr3h	1.0			1.0			
Paqr3	0.0						
2610301B20Rik							
Nup88							
Stom		0.0	0.0	0.0	0.0	0.0	0.0
Bloc1s5							
Nicn1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Magi2							
B3gat3							
Gm43194	0.0	0.0	0.0	0.0			0.0
Trmt12							
B4galt5							
Bmp7	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Col26a1	0.0	0.0	0.0		0.0	0.0	0.0
Grik5							
Smc2		0.0	0.0	0.0	0.0	0.0	0.0
Nomo1							
Tsr1							
Ttl	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Ubox5							
Tyw3							
Crim1							
Pnpt1							
Tecpr1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Copz2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tcn2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Mpv17l							
Dazap2	1.0	0.0		0.0	0.0		
Nup54							
Plxna1							
C130071C03Rik	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Nhsl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp938							
Cntrob							
Mtr	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fbxw17							
Gpr155	0.0		0.0		0.0		
Prkacb		1.0	1.0	1.0	1.0	1.0	1.0
Trp53bp1							
Cc2d2a							
Hirip3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ptpn1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pacs2							
Galk1	1.0		1.0	1.0			1.0
Fam118b	0.0		1.0	1.0		1.0	1.0
3930402G23Rik		0.0	0.0	0.0	0.0	0.0	0.0
Aip		1.0	1.0	1.0	1.0	1.0	1.0
Tgfa	1.0	0.0	0.0	0.0		0.0	0.0
Pcdhb5	0.0	0.0	0.0		0.0	0.0	
Echdc2	1.0			0.0		0.0	0.0
Crocc							
Asf1a	1.0		1.0	1.0		1.0	1.0
Prkcb							
Rragd							
Gm1976	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Pou6f2	0.0	1.0	0.0	0.0	0.0	0.0	0.0
S100a1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Traf5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4930579G24Rik							
Akap5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310069G16Rik	1.0	1.0	1.0	1.0		1.0	1.0
Kcng1	0.0	1.0	1.0			1.0	0.0
Zfp395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ankrd39							
Ppm1a	0.0	1.0	1.0			1.0	
Gm30382	0.0	1.0	1.0	1.0	1.0	1.0	
Ephb6	0.0		1.0	1.0	1.0		
Vsnl1		1.0	1.0	1.0	1.0		
Armcx2		1.0	1.0	1.0	1.0	1.0	1.0
Lamb1	0.0	0.0	1.0	1.0			1.0
Mdfi		0.0	0.0	0.0	0.0	0.0	0.0
Rad50							
Asph	1.0	1.0		1.0			
Borcs5							
Tmem194b							
Dusp10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pdk3							
Fbn2	0.0		1.0	1.0		1.0	1.0
Ciart		1.0		1.0			
Rln1	0.0	0.0	0.0		0.0	0.0	0.0
Gprasp2							
Ccnf		0.0	0.0	0.0	0.0	0.0	0.0
Cdkn3		0.0	0.0	0.0	0.0	0.0	0.0
Rsu1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Foxn2							
Gm6793	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iscu	1.0	1.0	1.0	1.0		1.0	1.0
A830082K12Rik							
Olfml3	0.0	1.0	0.0	0.0		1.0	0.0
Cyb5r4		1.0	1.0	1.0	1.0	1.0	1.0
Tmem144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Repin1							
Tmem177							
Rpp38							
4833420G17Rik		1.0	1.0	1.0	1.0	1.0	1.0
Cobl	0.0	0.0	1.0	1.0			0.0
Gng13	0.0	0.0	0.0		0.0		0.0
Vps53							
Smim10l2a							
3110082I17Rik							
Col23a1	0.0		0.0	0.0	0.0	0.0	0.0
Dse	0.0	0.0	0.0		0.0	0.0	0.0
Mfap3	1.0		0.0		0.0	1.0	
Coro2b							
Eftud2	1.0			1.0	1.0	1.0	
Rab31							
Ggta1		0.0	0.0	0.0	0.0	0.0	0.0
Mllt11	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Stmn4	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Dpf2	1.0			0.0	0.0		
Sec22c							
Kcnn2							
Snx7		0.0	1.0	1.0	0.0		
Rnf220		1.0	1.0	1.0	1.0	1.0	1.0
Gm11837							
Gabrb1	1.0			1.0	0.0		
Extl3							
Amph							
Racgap1		0.0	0.0	0.0	0.0	0.0	0.0
Gm16105	0.0	1.0	1.0			1.0	
A830092H15Rik	0.0	0.0				1.0	0.0
Aatf							
Clcc1							
Mphosph6	1.0		0.0	0.0	0.0		0.0
Prrt4	0.0			1.0			
Triqk							
Herc6		0.0	0.0	0.0	0.0	0.0	0.0
Mt3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Adpgk							
Cachd1							
Pax6os1		0.0	0.0	0.0	0.0	0.0	0.0
Agfg1							
Dnph1							
Csrp2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Cdh12	0.0	0.0		1.0	0.0		1.0
Fam19a2	0.0			1.0			1.0
Ptch1	1.0	0.0	0.0	0.0			0.0
Eri1							
Mettl8							
Lrrc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cep57			0.0	0.0		0.0	0.0
Plvap	0.0	1.0	1.0	1.0	1.0		
Slc8b1		0.0	0.0	0.0	0.0	0.0	0.0
Slc35f1		1.0	1.0	1.0	1.0		
Hmox1		0.0	0.0	0.0	0.0	0.0	0.0
Snap23							
Hrh3	0.0	0.0	0.0		0.0	0.0	0.0
Usp32							
Wbp2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Hist1h2ak	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2900093K20Rik							
Adck4							
Sirt1							
Fdx1l	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Adck1							
Smco4		0.0	0.0	0.0	0.0		0.0
Ccnk							
Clec2l	0.0	1.0			1.0	1.0	
Hlcs	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Meis2	1.0	1.0	1.0	0.0	1.0	1.0	1.0
Btbd7							
Ankrd12		1.0	1.0	1.0	1.0	1.0	1.0
Wipi1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Upp1		0.0	0.0	0.0	0.0	0.0	0.0
Vnn1		0.0	0.0	0.0	0.0	0.0	0.0
Pink1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Prss36							
Fam234b							
Mthfd1l	0.0	0.0	0.0		0.0	0.0	0.0
Hcn1	0.0		1.0	1.0	1.0	1.0	
Fuca2	1.0	1.0		1.0	1.0	1.0	
Fchsd1	0.0	0.0			0.0		
Tmem176b	1.0	0.0	0.0	0.0	0.0		0.0
Slc6a15	0.0	1.0	1.0	1.0	1.0	1.0	
Gm21887	0.0	0.0	0.0	0.0	0.0		0.0
Gyg	1.0			1.0			
Gpc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vgll4	1.0	0.0					
Gpr108							
Gabra4	1.0	0.0		1.0		0.0	
Prdx3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Nfkbib				1.0	1.0		
Acot2	1.0				0.0	0.0	0.0
Tmem198b	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Odf2l							
Prdm2							
Plekha1							
Pamr1		0.0	0.0	0.0	0.0	0.0	0.0
Lcor							
Arhgef25							
Tars							
1500026H17Rik	0.0	1.0	1.0	1.0		1.0	1.0
Ncapd3							
Nfyb			1.0			1.0	1.0
Clstn3							
Rad18							
Mturn		1.0	1.0	1.0	1.0	1.0	1.0
Cux2	0.0	0.0		1.0	0.0	0.0	1.0
Nop2							
Pld1		0.0	0.0	0.0	0.0	0.0	0.0
Zfp518a							
Cdh15	0.0		1.0	1.0			
Usp39							
Pole	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snx24							
Fam63b							
Emp2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Cramp1l							
Cdip1	1.0	0.0	0.0		0.0	0.0	0.0
Snx25	0.0	0.0	0.0			1.0	0.0
Hnrnpul1	1.0	1.0	1.0	1.0		1.0	1.0
E2f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ehmt1		1.0	1.0	1.0	1.0	1.0	1.0
Cby1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Lcorl							
Ntrk2	1.0	1.0	1.0	1.0	1.0		1.0
Rpap1							
Ccdc53							
Lmtk2	0.0		1.0	1.0		1.0	
Gm16701	0.0	1.0	1.0	1.0		1.0	1.0
Gareml		0.0	0.0	0.0	0.0	0.0	0.0
Slmap							
Islr		0.0	0.0	0.0	0.0	0.0	0.0
Tagln3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Triobp							
Fxyd2							
Nol4l							
Pwp1							
Fat1	1.0	0.0			0.0	0.0	
Snhg9							
Add1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pacsin1		1.0	1.0	1.0	1.0		
Frmpd4	0.0	0.0			0.0	0.0	
Bace1							
AI413582	1.0	1.0	1.0	1.0	1.0		1.0
Mylpf	0.0	0.0	0.0	0.0		0.0	0.0
Tpst2							
Nr4a3	0.0	1.0	1.0			1.0	
Lrrc47							
Grik3	0.0	1.0		0.0	1.0		0.0
Glipr2							
Fstl1	1.0	0.0	0.0		0.0	0.0	
Cd44	1.0	0.0		0.0		0.0	0.0
Psme4							
Rnasel							
Stim2							
Trip13							
Trim16	0.0	0.0			0.0		0.0
Hist1h2ag	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rnf6							
Cox10							
Pcdh7		1.0	1.0	1.0	1.0		
Il1rap	0.0	0.0	1.0		0.0	0.0	0.0
Pomgnt2							
Fzd3							
Tigar							
Car8	1.0	0.0	0.0	0.0	0.0		0.0
Gm16740		0.0	0.0	0.0	0.0	0.0	0.0
Galnt9	0.0	1.0			1.0		
Bend5							
Srrm3	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Hrsp12							
Ipo5	1.0	1.0	1.0	1.0	1.0	1.0	1.0
E130309D14Rik	0.0	1.0	1.0	1.0		1.0	1.0
Cdk5r2	0.0			1.0	0.0		
Hba_a2							
2900009J06Rik							
Slc35g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700086L19Rik	1.0	1.0	1.0	1.0		1.0	1.0
Fkbp10	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2210016L21Rik	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pmp22	1.0	0.0	0.0	0.0	0.0	0.0	0.0
E130006D01Rik	0.0	0.0			0.0	0.0	
Oard1	1.0			0.0			
Pask	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nt5dc2	1.0	0.0			0.0		
Kcna1	0.0	1.0	1.0			1.0	
Serp2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Gtf2f2		1.0	1.0	1.0	1.0	1.0	1.0
Zdhhc13							
Ago2							
Etnk1							
Mzf1	0.0				0.0		
Ets2	0.0			1.0	1.0		
Apba3							
2900079G21Rik	0.0	1.0	1.0	1.0			1.0
Fig4							
Tstd3							
Ap1s2	1.0	1.0	1.0	1.0	1.0	1.0	
Mark3	0.0					1.0	
Sdhaf1	1.0	1.0	1.0	1.0		1.0	1.0
Mettl22	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Qars							
Plekhg2							
Rap1gds1							
Grb2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Zfp292		1.0	1.0	1.0		1.0	1.0
Slc14a2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmbim4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Myc							
Tapbp							
Adat2							
Sall1		0.0	0.0	0.0	0.0	0.0	0.0
Nynrin							
Me2							
Chpf							
Aard		0.0			0.0	0.0	0.0
Cblb							
4930523C07Rik	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm28050	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Isoc1							
Gm10260							
Map3k11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tbr1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Cd83	0.0	0.0			0.0	0.0	
Npc1							
Plppr2		1.0	1.0	1.0	1.0	1.0	1.0
Bet1l	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Cep83							
Nos1ap							
Pdxk	0.0	0.0	0.0		0.0		
Tcaf1		1.0	1.0	1.0	1.0	1.0	1.0
Elmod3							
Vat1	0.0						
Ncoa1							
Sept1							
Shcbp1		0.0	0.0	0.0	0.0	0.0	0.0
Tm9sf1							
Gart	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vps4a	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rrs1	1.0		1.0	1.0		1.0	1.0
Ehd3							
Htr3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nmnat2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Pard3							
Mrpl48	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Dsn1		0.0	0.0	0.0	0.0	0.0	0.0
Bud13							
Rab4a	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Pkn2		0.0	0.0	0.0	0.0	0.0	0.0
Parvb		0.0	0.0	0.0	0.0	0.0	0.0
Snhg20							
Fbrsl1							
Kif13a							
Tspyl5							
Ddx56							
Phtf1							
Rab8b		0.0	0.0	0.0	0.0	0.0	0.0
Wscd2	0.0	1.0	1.0	1.0			
March8							
Arrdc3							
Nrbp2							
Leng1							
4930578M01Rik	0.0					1.0	
Zfp91							
Epb41l3							
Wdr34	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Grm3	1.0	1.0			1.0		
Syap1							
Rps6ka6							
Msh6							
Ypel3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Btbd10	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Dars	1.0		1.0	1.0	1.0	1.0	
Cebpg				0.0		1.0	
Vamp8		0.0	0.0	0.0	0.0	0.0	0.0
Usp3		1.0	1.0			1.0	
Nubpl							
Elavl4		1.0	1.0	1.0	1.0	1.0	1.0
Hecw2	0.0	1.0					
Hs3st5	0.0	1.0			0.0		
Camk1d			1.0		1.0	1.0	
Cdc42se1	1.0	0.0	0.0		0.0	0.0	0.0
Mcm9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hacd1	1.0			1.0		1.0	1.0
N4bp3	0.0			1.0			
Reep1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Anp32e	1.0	1.0	1.0	1.0		1.0	1.0
Cnot3					0.0		
Afg3l2							
Cdkn2d		1.0	1.0	1.0	1.0	1.0	1.0
Fkbp5							
Mrpl17	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Clp1							
Tgif2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BC002059							
Tigd2							
Plxna3							
Fam122b	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nkd2	0.0	1.0	1.0	1.0			1.0
Slc30a7							
Tead3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sag							
Pdgfrl	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Pmvk	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Lbhd1							
Timp4		0.0	0.0	0.0	0.0	0.0	0.0
Aim2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp810							
Gm10053							
S100a16	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Galnt14	0.0		1.0		0.0	0.0	0.0
Sphkap	0.0		0.0		0.0	1.0	
Cnst							
Xrcc5							
Purg							
Rab27b	0.0	0.0			0.0		
Mis18bp1		0.0	0.0	0.0	0.0	0.0	0.0
Dtnb							
Focad							
Gm16701.1	0.0		0.0	0.0	0.0	0.0	0.0
Camta2							
Rwdd2a	0.0	0.0	0.0		0.0		
Zbtb12	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Psme2	1.0	1.0	1.0	1.0		1.0	1.0
Aatk	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Mospd3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Trim62	0.0	0.0			0.0	0.0	
Aplp1		1.0	1.0	1.0	1.0	1.0	1.0
Ddi2							
Arid2							
Slc17a5							
Lrp12							
Abca2							
Eif4ebp1		0.0			0.0		
Negr1							
Prkag1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Abhd5							
Kif1a	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pex19	1.0	1.0	1.0	1.0		1.0	1.0
Fbxo7							
Ice2							
Parp16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fam13c	1.0	0.0	0.0		0.0	0.0	
Gm5796	0.0				0.0		
Gm17322	0.0		0.0		0.0		0.0
Fam114a2		1.0	0.0		0.0	1.0	1.0
Umps		0.0	0.0	0.0	0.0	0.0	0.0
Nim1k	1.0				0.0	0.0	
Rbm20		0.0	0.0	0.0	0.0	0.0	0.0
2310039H08Rik	1.0		1.0	1.0	1.0	1.0	1.0
Peak1							
Sh3pxd2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fn1	0.0	0.0	0.0		0.0	0.0	
Syde1		0.0	0.0	0.0	0.0	0.0	0.0
Cmtm3							
Ube2l6							
Fam35a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmod1	0.0		0.0	0.0	0.0	0.0	0.0
Npr2		1.0	1.0	1.0		1.0	1.0
Mki67			0.0	0.0	0.0		0.0
Hsd17b7							
Zzz3							
Mndal	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lta4h							
Scap							
Mtmr10		0.0	0.0		0.0	0.0	
Gpatch2l							
A330009N23Rik	0.0	0.0	0.0		0.0	0.0	0.0
Pitpnc1	1.0	1.0	1.0		1.0	1.0	
Stau2	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Znrf3							
Zfhx2							
Ccnb2		0.0	0.0	0.0	0.0	0.0	0.0
Fkbpl							
Cntn4	0.0	0.0		1.0			0.0
Mir124a_1hg	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Tbc1d9							
Lurap1l		0.0	0.0	0.0			0.0
Slc35c1	0.0	0.0	0.0		0.0	0.0	0.0
Lingo2	0.0	0.0	1.0	1.0			
Rnd1	1.0	1.0	1.0	1.0	1.0		
Nr2e1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Haus8							
Errfi1							
Prkcdbp	1.0	0.0		0.0	0.0	0.0	0.0
Stambp							
Sec14l2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm3696	0.0	0.0			0.0		
Acbd4	0.0		0.0			1.0	
Gjd2	0.0	0.0	0.0		0.0	0.0	
Ier5	0.0	1.0		0.0	1.0	1.0	0.0
Hectd2							
Lactb2		0.0	0.0	0.0	0.0	0.0	0.0
Rapgef5	0.0	0.0	1.0	1.0			
Zfp507							
RP23_207N5.2							
Fhl2	0.0	1.0	1.0	1.0	1.0		1.0
Atg4c							
Gm9801	0.0			0.0	0.0	0.0	
Elovl5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Sardh	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Hpcal4	0.0	1.0	1.0	1.0	1.0	1.0	
A830036E02Rik	0.0	0.0	0.0		0.0	0.0	0.0
Ccna2		0.0	0.0	0.0	0.0	0.0	0.0
Mical3							
Sh3gl2	0.0	1.0	1.0	1.0	1.0	1.0	
Hnrnpll	1.0		1.0	1.0	1.0	1.0	1.0
Trp53i11	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Sh3bp1	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Neurog2	0.0	0.0	0.0		0.0		0.0
Clic4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Map7d2							
Nubp1							
Fads1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Gbp3		0.0	0.0	0.0	0.0	0.0	0.0
Prr13	1.0	1.0	0.0	0.0	0.0	1.0	
Fbrs							
Vps39							
2810004N23Rik					0.0	1.0	
Ccdc102a	1.0	0.0		1.0	0.0	0.0	0.0
Nid2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ubn2							
Prkaa2							
Aff2	0.0	0.0		1.0			1.0
Haus6							
Tspan31	1.0		1.0				
Adcyap1	0.0	0.0		1.0		1.0	
Foxp4							
Kifc3	1.0	1.0	1.0	1.0		1.0	1.0
BC048546	0.0		0.0	0.0	0.0	0.0	0.0
Crmp1		1.0	1.0	1.0	1.0	1.0	1.0
S100a13	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Stard8		0.0	0.0	0.0	0.0	0.0	0.0
Utp14b							
Kif2a		1.0	1.0	1.0	1.0	1.0	1.0
Nup153							
Dcbld1							
Arih2							
Sfrp1	1.0	0.0	0.0	0.0	0.0	0.0	
Ifit2		0.0	0.0	0.0	0.0	0.0	0.0
Znrd1	1.0	1.0	1.0	1.0		1.0	1.0
Dnmt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kbtbd11	1.0	0.0			0.0		
Igf1r	1.0	1.0	1.0	1.0		1.0	1.0
Pih1d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sv2c	0.0	0.0	0.0		0.0	0.0	0.0
Nme4		0.0	0.0	0.0	0.0	0.0	0.0
Angptl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mdga1							
Ntsr2	1.0	0.0					
Cacna1i	0.0	0.0		1.0		0.0	
A330017A19Rik							
Socs7							
Zdhhc21							
Yy1							
Mypop							
Arl5b							
Nrbf2							
E4f1							
Edaradd	0.0	0.0	0.0		0.0		
Gpr26	0.0	1.0	1.0	1.0		1.0	
Dynlt1f	1.0	0.0	0.0	0.0	0.0		0.0
Sertm1	0.0	0.0	1.0			1.0	1.0
Map3k10							
Rnf182		1.0	1.0	1.0	1.0	1.0	1.0
Lrpprc							
Adra2c	0.0	0.0		0.0	0.0	0.0	
Nr4a1	1.0				0.0		
Ccdc86							
Chgb		1.0	1.0	1.0	1.0		
Naa60							
Spty2d1							
Stox2	1.0			1.0			1.0
Pcdh20	0.0	0.0	0.0		0.0	0.0	
Ptchd4		0.0	0.0	0.0	0.0	0.0	0.0
Id3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Nanos3							
Trmt10a							
Nhlh1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prr3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bag2							
Pdlim7	1.0		1.0	1.0		1.0	
Golm1							
Aldh4a1							
Asb13							
Gpn2							
Bcs1l							
Elf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nipal3	0.0		0.0	0.0	0.0	0.0	0.0
Ano8							
Cnp	1.0	0.0	0.0		0.0		0.0
Thra	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Oscp1							
Slc7a4		1.0	1.0	1.0		1.0	1.0
Dlgap4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Fam189a1	0.0	0.0	0.0		0.0	0.0	0.0
Phf21a							
Usp1		0.0	0.0	0.0	0.0	0.0	0.0
Dnajc15	1.0		1.0	1.0	0.0		
Gm26847	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nfil3							
March2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Kif2c		0.0	0.0	0.0	0.0	0.0	0.0
Pxmp4							
Ank3		1.0	1.0	1.0	1.0	1.0	1.0
Zfp9	0.0	1.0	1.0	1.0		1.0	1.0
Pitrm1							
Faah	0.0			1.0			
Tfr2	0.0	0.0	0.0		0.0	0.0	0.0
Gm9866	0.0	1.0		0.0	1.0		0.0
Lrrtm1	0.0		1.0	1.0		1.0	
D930015E06Rik							
Wdr35							
Trub1							
9430041J12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eml2	0.0	1.0	1.0	1.0	1.0	1.0	
Gnl3				1.0		1.0	
Ppp1r18							
Cys1	0.0	1.0	0.0	0.0			0.0
Stk3							
Lrrtm2							
Zfr2							
Fam19a1	0.0	0.0		1.0		1.0	
Pepd							
Rassf4		0.0	0.0	0.0	0.0	0.0	0.0
Fbxo25	0.0	1.0	1.0	1.0	1.0	1.0	1.0
Dtx1		1.0	1.0	1.0	1.0	1.0	1.0
Tram2		0.0	0.0	0.0	0.0	0.0	0.0
