gene	Apical progenitors	Astrocytes	CThPN	DL CPN	Immature neurons	Intermediate progenitors	Layer 4	Migrating neurons	NP	SCPN	UL CPN
Pak6	0.9557171359374281		0.9999999997075658			0.9316696960522103	0.9999961522783742	0.494065045993225	0.9998237770134819	0.998441387433135	0.20603130501292388
Tollip											
Sox6	1.0	0.9999999749820809	0.9996793344817577	0.9946370096649156	0.9871497697319123	0.9999999999999936	0.9999731633251903		0.23099699622870262	0.9955370146145891	0.9999999302086006
Ddx11		0.2778632495093215	0.8539943183437372	0.8725815274209495	0.7802642845681979		0.9051578878325799	0.9881611728692298	0.8993582687737052	0.714901403438743	0.9886866412985701
Phldb1											
Mex3c											
Atxn7l2											
Pan2											
Runx1t1	0.9631779642514281		1.0	1.0	1.0		1.0		1.0	1.0	1.0
Ppp2r3a	0.9999999963586699	0.9995603878107412	1.0	0.8569533605418413		0.9999998851725651			0.9999558209837234	1.0	
Creld2											
Pcyox1l											
Osbpl5	0.929835378114195	0.7743264511411144		0.26578241022136984	0.8841639449038594	0.8541865603541023	0.9980092621275406	0.719458523419332		0.9473212146600108	0.9771991860092876
Acsf2		0.992861319218634	0.8995836716083119	0.8528788498531605	0.8056943729863664		0.9435354678162906	0.9781949073343685	0.901204568962424	0.8150989741797787	0.9884986032017972
Zrsr2	1.0		0.9999999999999999	1.0	0.9999999999383724	1.0	1.0	0.9999915764155601	0.9998596720352586	1.0	0.9999999999999999
Gstp1	0.9999924673931916	0.9984041842881779		0.9999855819128969	0.9999968759664183	0.9999995339877946	0.99996201858652	0.9999909178935816	0.9984041842881779		0.999996543337151
Cpped1											
Creb3l2		0.9827102979745974	0.7348880840773002	0.7122498000498558	0.5322509024568114	0.07577400360076769	0.8342382127624697	0.8183018063226121	0.9827102979745974	0.5501765313098725	0.9752481612918346
Tsr2											
Vangl2	1.0	0.9999999997542763	0.999999999994235	0.9999989900406226		1.0	1.0	0.9999999999647422	0.9980746107738574		0.9999999999845874
Osbpl7											
Scn9a	0.9999993745517518	0.9616065537201653		0.9969697025412273	0.6415564505331253	0.9998948112795436	0.9980782035871759	0.9999513166563011	0.9962869552343478	0.9940489734818234	
Arhgap26	0.9187473732049566			0.5303579007362305	0.31312469922052566	0.9272429850713969		0.9503376453621099	1.0		
Btg3	0.9999970925605933		0.9190597564999577	0.787491603764903	0.6244780635008043	0.9998163878593943	0.9622869443236636		0.5522608331980681	0.10852520520570552	0.9950080808284124
Rfwd2	1.0	0.9995945845305604	0.9848553080061551		0.9999999978875729	0.9999999998160791		0.9744088100985457	0.9995945845305604	0.999999999999975	
Tmem191c	0.999999036746846	0.9064785571741809				0.99999763188515	0.9999999848709776	0.9999982070176492			
Grip2	0.9575108145126983	0.8897870905638614			0.6875534652683606	0.9413676847995283		0.9159008203432005			
Uchl4	0.9660266347109323	0.9945523427315818	0.9145029390039117	0.24179149147036338	0.8890114823792215	0.9920982401030204	0.69903811141709	0.9972025291784793	1.0		0.9189577774809263
Ebi3	0.7356290507951638	0.6594994677530509		0.31869111051490395		0.6368779069486195	0.9497390381878105	0.45788109664927545			0.6069428090023432
Cab39	0.999999999999954		0.999999988342603	1.0	1.0	1.0	1.0	0.9999999999998771	0.9953387811683505	1.0	1.0
Gm3411	0.9912963349052331	0.9492736114332684	0.35734701128570256	1.0	0.4709366940045463	0.9928733616113437		0.9938405777608381	1.0	1.0	0.7556307158279263
Vldlr	0.10077132692575264		0.9953230772970728	0.9999998571658152		0.9921101840471873	1.0		0.9646837770889262	1.0	0.9999999659117264
Sri	1.0	1.0	1.0	1.0	1.0		1.0	1.0	0.9999999954180433	1.0	1.0
Igf2bp2	1.0	0.6823811398558033				0.9999999175464424	0.7437836162882373		0.47312825501122924		0.9812080700745018
Ube2r2	0.999999999984411	0.9976028631351321		0.8847573943287383	0.9960937820947366	1.0	0.9529570801377347	0.9999900606708139		0.9998930941961474	
Dlx1	0.9776234366731311		0.7061638262199731	0.6270219924243136	0.8868159789727388	0.8348142360076078	0.6222417455175926	0.891706475140404	1.0	0.5136337582253518	0.7149980215739714
Cadm3	0.9999954221618658		0.9999999999992166	1.0			1.0		0.052617369801291836	0.9999994333064643	
Podxl2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1500015O10Rik		0.9999378231878805	0.9593051742357798	0.9304144916229418	0.8721260359483246		0.9702266775963347	0.9877083104861935	0.614810416718222	0.8769160218838995	0.9972407760470597
Klhdc1											
Vmac											
Slc2a1	0.9999990587739921	0.4791344369984303	0.9629083973923165	0.5960438871601274			0.7449995444951456			0.06570397918417925	0.7680781217039384
Atn1.1											
2410016O06Rik											
Krt12	0.9999734791775737	0.9215172536699048	0.9389219170323918		0.7904584524636601	0.999793554200887	0.999999999807758	0.9998795347489207	0.999999999807758	0.424835940229939	
Axl		0.9999999992621947	0.9779260644757295	0.9479225245005224	0.9064181897700789		0.9865617986073737	0.9967729475895309	0.08835803513047025	0.9296166900232109	0.9992297213423329
Snx11											
Pi4k2a											
Phf20l1		0.06955202354181611	0.9999640656152704	0.22085217919603073		0.9827200732851418	0.8327002304002622	0.9552688929506737	0.7990899268493051		
Nucb1											
Gtf3a	1.0		0.9999999999999974	1.0	1.0		1.0	0.17280493270756503	0.9999618857222451	1.0	1.0
Tmtc2	0.896021366841279		0.9400029045859757	0.8114208511881642	0.6727433407097915	0.3932831359514549	0.8821137703020343	0.6530552737568672	1.0	0.42151817189810714	0.9657807408996746
Ppp1r1a	1.0	1.0	1.0	1.0	1.0	0.9999999969899582	1.0	1.0	0.9999999969899582	1.0	1.0
Gnaq		0.9999971188040352	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
Angptl4		0.9999996047118859	0.9765527686452429	0.9867660125438108	0.9313285671816071	0.9936312137680342	0.9984353341270039	0.9999911243503565	0.29322816094074644	0.9423795262393277	0.9999973944990234
Nkiras1	0.999999388771561		0.9999775326520994	0.9944720733871367		0.9841216740178197	1.0		0.9611153003502141	0.9996538958394343	0.7671559734803612
Abhd17b	0.9999999999999541	0.999999999976001		0.5905811979477772		0.9999991315910116	0.0624690862622288		0.2318469206132494		0.9814102805008269
Rasgrf2	0.9599559869227485	0.5423683771703504	0.1697208562984477			0.9188392575183302	0.9999999999411998	0.9303887454239806	0.016977374677757284		
Adat1											
Slc33a1											
Zfp90											
Prkd1	0.997523373022375		0.9994283461511574	0.9979993486578604	0.9616174396673507		0.9996425497781831	0.9997333762147101	0.6851545531534275	0.9738482496183783	0.9999782684807677
Ralgds	0.9999999995463044	0.999996559916909		0.8426623454150362	0.9886481682896684	0.9999999999976897	0.9999931911270521	0.962764943043193	0.44732528922168135	0.9999998598462915	0.9435392689487883
Gm15706											
Vcam1		1.0	0.999406051866347	0.9976213232089897	0.9905450424400828		0.9997505452608075	0.9999829423381679	0.45050349478626805	0.9975411131808499	0.9999983362158703
Sdhd	1.0	1.0	1.0	1.0	1.0	1.0	1.0		0.9999998108910932	1.0	1.0
Gm21092	0.9999999999998737	0.9999999999999508	0.9999999999999958	1.0	0.9999999723205221	0.9969267956492002	1.0		0.9988687005549746	1.0	1.0
Grsf1											
Ltv1											
Mut											
Rem2											
Lama1		0.5863808105810668	0.8111009095220214	0.7307217993061532	0.6657030480821862	0.8962192070822966	0.8676538171622136	0.976167099007953	1.0	0.4911857160658144	0.9773909749078203
Arhgdig	0.99291486934072		0.9995997447435396	1.0		0.9989221507959427	1.0	0.995034155555864	1.0	1.0	1.0
Ulk2	0.9866725135867146		0.9980216654103431	0.9999999876932406	0.9712311902197711		1.0		0.9999840734310219	0.9999998438569037	0.9999999991407734
Vav2											
Prkce	0.963320724054353		1.0	1.0		0.8614927404867513	1.0		0.9999999999999534	1.0	
Pcnxl2	0.1084329719445204	0.3177293550976168				0.5494205219336596	0.17536788788527669	0.29038036051495497			
Slc45a4	0.34365179415591807	1.0	0.297731174182162	0.36719696587703377	0.13892653112302777	1.0	0.9783916537663756		1.0	0.9564897984519416	0.6007877789722629
Mkl1											
Rab9b	0.9923751410389858	0.3343010148920501	0.9999992346621842	0.9999993998888472	0.9996467015980756	0.8224501115768826	0.9999999999999997		0.9887616543559952	0.99999999999999	0.9999999999998693
Mllt4	0.9851195830561145	0.978326021242481	0.9999999999999981	1.0	0.999991947676517	0.9866355883682862	0.21048154669141128	0.794930578488986		0.9985035640699185	1.0
Ddx59											
Pik3r3											
Susd4	0.8949149194346073	0.6833158315812489	0.9999321501028023	0.15592751595421916		0.975848514042856		0.977988127760409	0.4764199904751809	0.6662752955392037	
Glb1											
Gm43252	0.9970870320410393	0.8818394150034914	0.9545572485754644	0.9105228162941793	0.7557423512850054		0.9729709426373397	0.6466263142286464	1.0	0.8371134103427602	0.9954911840423368
Polr2b											
Kdm5b			1.0	1.0	1.0	1.0	1.0	1.0	0.9999999753035316	1.0	1.0
Poll	0.9837212270316098	0.28328902058103167				0.34155832348352666		0.3108522668044861	1.0	0.0014369178247385372	
Rad54l2											
Dclk1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Itgav		0.9987880055037337	0.907560858657884	0.8116924048650841	0.7302798343654174		0.9424783546496031	0.9744849529912857	0.6996442456705707	0.7509065135387498	0.9865587946155145
Ttc39b	0.9999999983402934	0.9955453582473108	0.944390523369971	0.9981848007262178	0.9999510684694823		0.9999998300945695	0.9509199541935454		0.9980472130467305	0.9999999999995449
Fam3c		0.9999962868763628	0.9160212140381593	0.9764632082385861		0.9973361911028971	0.9993838969695502			0.996846742263745	0.9416623598080439
D1Ertd622e	1.0	0.9999944382024709	1.0	1.0	1.0		1.0		0.9902836366556479	1.0	1.0
Zswim8											
Mcfd2											
Lrfn2	0.2535294228308148	0.018911447331264375	0.865502706265969	0.7419654730124939	0.3209451369698585	0.14665752908385998	0.9579250532970274	0.9994295941331711			0.05553693283339589
1500011K16Rik	0.9661750586759996	0.9928202721424697					0.49888136939068517	0.9980889759892599			
Sdc2											
Nr2f6											
Myom3	0.9999999983300405		0.99999935169677	0.9999944431690158	0.999993081531019	0.9999999696501447	0.9999997757473443	0.999999993314291	0.9238298296748221	0.9999939348070067	0.9999999962814167
Med14											
Dpp10	0.9890431710033869	0.8399543807810461				0.9714800090468715	0.9999999983480884	0.9743925583723602	0.998165772610482		
Atf5											
Wdr55											
Gm27239			0.7459763672542947	0.590599541244908	0.5647563558319009	0.6500786691268089	0.7988870413543162	0.9340638071755578	0.39497373880804143	0.5857358171587865	0.9500236941158637
Anxa7											
Trim32			1.0	1.0	1.0		1.0	0.9999988045828827	1.0	1.0	1.0
Cap2	0.9835837996871432	0.02110314681800418	0.5971474751245696			0.9990842182204321		0.9909956670202658	0.37501941566993524		
Lbr	1.0		0.901391975044754	0.7674017724325002	0.9999891633964222	0.999999999527012	0.8349386971573449		0.9329301221685375	0.9999892213339802	0.9990170759621448
Tmem86a											
Cpne8	0.32391357132848386	0.20533395093982587	0.8206012902702491	0.36060515547003935		0.3733190828730709	0.7779789311791422	0.22216724521433173			
Zfp239											
Gmds											
B230118H07Rik	0.9664162385897415	0.9999999999945278						0.9978622169944483			
Magohb	1.0		0.9999999999999888	1.0	1.0	1.0	1.0	0.9997838273719817	0.9799756323057742	1.0	1.0
Rap2a											
Slc19a1											
Morc2a											
Ccdc18	0.9974643412664207	0.9934002872840723	0.9999999963102973	0.9999998408545845	0.9999996348196015		0.9999999987193138	0.9999999999998341	0.7886623189636789	0.9999964764155618	0.9999999999999998
Vav3	0.9504736264626128	0.1045904144709976	0.30052997185141517	0.6120617652722795	0.9052931054321937	0.83348693740418	0.983588649942379		0.5640147325323568		
Herc2	0.9192014722137193		0.9999999999999324	1.0	0.9999998677377904		1.0	0.9984239052449438	0.9967621623374652	1.0	1.0
Smpdl3a		1.0	0.9061999255553288	0.9977808491571291	0.7056503389243736		0.9845024755021395	0.9613068583716915	0.26886756367043796	0.720330991429667	0.9972498125080597
Hmgcs2	1.0	0.9999515051472025	1.0	1.0	1.0	1.0	1.0	1.0	0.9999515051472025	1.0	1.0
Map3k14	0.47714285491643027	0.4643847710555161	0.10180121696187516	0.9715630205514266	0.20724314685099365	0.5674817987926848		0.7756699505441387		0.006255550195230497	0.4759235644700355
Fam189b											
Megf9											
Usp43	0.8060694528251299	0.632719320436373		0.24496683399718722		0.7508488586908528	0.9983671508192045	0.6630533987332337			
Ppp4r2											
Cacna1h	0.6811524352313746	0.23338570039315254	0.961561982099211	0.9953463154157779	0.9570687014945634	0.37673122227725875	0.9999075029641824			0.4392014707912071	0.9996636661824976
Gng2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zscan29			0.9693445924768157	0.8239010888581145	0.09688841610396615	0.6267519450736845	0.7592184388871606		0.343382394299777	0.42044105015913735	0.9660158109204193
Ttc21b											
Arhgef26											
Gm15860											
Ccdc181											
Plekha7	0.9889121080249786		0.7945717408313921	0.3744321709737116	0.6676983878242903		0.9014874998841329	0.9610347590645919	0.51047195121407	0.603096970398881	0.9814786170525175
Dpy19l3											
Atp8a1	0.15393488286878476			0.9999992467580258		0.995501262256098	1.0	0.9942630743505335	0.16960424059672508		0.999980462944758
Dhx15	1.0		0.4716551620892355	0.995874431306767	0.9999720826211894	0.9999999999998886	0.832374179915383	0.9977128196007748		0.9999998074537866	0.5294998124556366
Bcl10		0.9999999951517371		0.8835695077440487			0.8923652109991427	0.9973150754569161	0.6927527937830623	0.026634758370515432	0.9999980944471943
Ice1											
Rab11fip5											
Gm29543	0.996119527374704	0.7868217746799004	0.9352897363749382		0.4774916325430987	0.9896751350348847		0.9669691529593624	0.5274828249013703	0.6290071889788684	
Mcm3	1.0		1.0	1.0	0.9999999999999977		1.0	1.0	0.9999664289105249	1.0	1.0
Mybbp1a											
Fam199x											
Rgs16	0.9919226435802089		0.9999999999406219		0.8462403284405682	0.9999300548750836	0.968456287076092		0.5510250745764792		0.9957410803193427
Dhfr	1.0		0.8133387619727215	0.9999999999997495	0.2851964686562696		0.9999999999999968	0.9691812862541839	0.9947225268818691	0.631951577994743	
Snx8	0.4797789907873895	0.6013426510295461	0.9998198968898541	0.9996501284268297	0.9964543469947499	0.32363463324998953	0.9746455719910077	0.9996067420205393			0.9999704732779968
Robo3		0.7894761683519458	0.8791097038104155	0.7075799393828182			0.7745778186569203	0.3591114228966752	0.16442133329324982	0.7201046705123624	0.9780180246884858
Cck	0.9851827352835457			1.0		0.9132579103845925	1.0				
Mfsd11											
Saysd1	0.9521112269336819					0.9999877403806594			0.07170269434460463	0.9973833327074457	
Immp2l											
Alg6											
Tsga10											
Ten1		0.9999568655054704	0.9995477222687613	0.999999404860798	0.9998422435653939	0.9963144468530196	0.9999999998702137	0.9930379182255678		0.9999999999995	0.9999883710348265
Fbxl17											
Sept11	1.0	1.0	1.0	1.0	0.991544033432382		1.0		0.9989618990073108	1.0	0.8088906751683028
Tiam1											
Tmem68	0.9999316787066332	0.9698242781845922				0.9822826887219945	0.6375201621507143				
Mark1											
Grrp1	0.4380623369831167	0.31534352222449435		0.9103621892683162		0.36631961113849243	0.9469298336566832	0.10242707593995481		0.8070548025268952	0.17835470388001307
Utrn			0.8963839766816766	0.8534189404781641	0.835076097805378		0.8260119512615731	0.9858960530762606	0.3244518870066164	0.45637214537110904	0.9825368711852911
Emc8	1.0	1.0		0.7586626745266886	0.9881598714965256	1.0	0.8792446342707582	0.4199838126428409			
Pip5k1c	0.9999819339406867	0.9939692230248212	0.9999999999618555	1.0	0.9999999999999142	0.99998891869738	1.0		0.9888852999780158	1.0	1.0
Tmbim1	0.9999999135709156	0.8872987348640167	0.9999851911184306	0.9999677528168919	0.9999922701697037	0.999999290519426	0.999990343464751	0.9999999413235707		0.9999549830121678	0.9999999086906314
1110015O18Rik			0.9999993590887409	0.9999971276042888	0.9999063759160446	0.9999999768108391	0.9999990824701006	0.999999999950364	0.7543846102796318	0.9995222557926762	0.9999999987187363
Plcd1	0.989768946027227		0.7737105148141972		0.6584213491017814	0.7864468079695517		0.9062899452109182	0.24712115186479822	0.7683578244537724	0.6696923317914397
Gcsh	1.0	1.0		0.73423910049799	0.9997390996924561		0.1516579975433746			0.999999609092132	
2900055J20Rik	0.9929955950488631	0.5206318161357999	0.6160322130416117			0.9864111467240276	1.0	0.9684590310907613	0.9997111625001017		
Rock1	0.999999975232703	0.905950412850777	0.9999999677833818	0.999999935986596		0.999980408838027	1.0		0.9161644311340796		1.0
Tigd5											
Ccdc8	0.9999996384216221	0.9959264237025295	0.8675581716552356	0.7887892012434436	0.533778165600143	0.9999264495428198	0.9428962459597675		0.9959264237025295	0.8265569332134111	0.9932048384634896
Dusp23											
Zkscan17											
Slc41a3	0.9512818090043548	0.49162040282227204	0.31978588986671497	1.0	0.154585913769546	0.8598755041044638		0.8997230594981444	1.0	0.16851894992560978	0.616251579844592
Tstd2											
Il17d	0.2088750247677077	0.8240182590725776		0.6066562940082301		0.23268753376298856	0.9843468016246246	0.013172769937902173		0.37240341627209406	0.7283044594550716
Serhl		0.9980091822883432	0.9948211892148936	0.9853255946620728	0.9637461460515528		0.9981741804234237	0.9997188865499415	0.3358939744434126	0.9875462259983234	0.9999499324243056
Vps41		0.9727238065401264	1.0	1.0	1.0	0.9051240042473562	1.0	1.0	0.9999975408401421	1.0	1.0
Acsl1	0.9601286138925648	0.8706270466182364			0.0959382568951942	0.9662988719598994		0.9755557966759344	1.0		
Slc25a29											
Gatad2a											
Spire2	0.9999473166290618	0.9743108929632885				0.9744429157679274			0.3032418859290257		
Vwa1	0.990245190045575	0.733171225916158	0.08733092197978676		0.4023414703048146	0.9582476060544644		0.9888061924300867	1.0	0.3572586726679524	
2700038G22Rik											
Prkca											
Pom121											
Klhdc3		0.9365051789815645	1.0	1.0	1.0		1.0	0.4005529904202668	0.9975683637521163	1.0	1.0
Smchd1	0.9999999710453407	0.9949917937709201	0.9934798952563211	0.7767165924363463	0.9959745924214568		0.8081445148744898	0.454745133057315			0.9953365293047934
